NAME	DESCRIPTION	GSM1169491	GSM1169494	GSM1169498	GSM1169500	GSM1169503	GSM1169507
ENSMUSG00000000001	NA	3545.54367346387	3716.73714995322	5415.96543676151	4062.57995413456	5190.98505599408	4885.26943216548
ENSMUSG00000000003	NA	0	0	0	0	0	0
ENSMUSG00000000028	NA	158.957349180178	39.9735120450981	2455.09968926997	182.046803379837	72.5101780744159	2035.52893006895
ENSMUSG00000000031	NA	1.58957349180178	11.9920536135294	18.1092706268596	0	6.50732367334502	41.3466813920256
ENSMUSG00000000037	NA	35.7654035655401	19.1872857816471	125.471375057527	23.4899101135274	17.6627356847936	71.0314782888644
ENSMUSG00000000049	NA	1.58957349180178	5.59629168631373	0	1.17449550567637	2.78885300286215	0
ENSMUSG00000000056	NA	2931.96830562838	1521.39186843643	1121.48125953481	2244.46091134754	1383.27108941963	945.672815427867
ENSMUSG00000000058	NA	0.79478674590089	0	0	1.17449550567637	0	0
ENSMUSG00000000078	NA	1938.48487325227	1803.60486347483	1777.29556009322	3951.00288109531	6419.93961258867	4267.18955392059
ENSMUSG00000000085	NA	1206.48628027755	1083.28217642216	851.135719462401	1147.48210904581	1021.64981671517	1228.73855726558
ENSMUSG00000000088	NA	479.256407778237	739.509972834314	2757.78321260462	322.986264061002	501.993540515187	1676.13085335365
ENSMUSG00000000093	NA	4.76872047540534	8.79417264992158	0	9.39596404541096	3.71847067048287	4.24068527097698
ENSMUSG00000000094	NA	0	0	0	3.52348651702911	0	0
ENSMUSG00000000103	NA	0	0	0	0	0.929617667620717	0
ENSMUSG00000000120	NA	3.17914698360356	3.19788096360785	0	0	0	15.9025697661637
ENSMUSG00000000125	NA	10.3322276967116	10.3931131317255	0	9.39596404541096	0.929617667620717	0
ENSMUSG00000000126	NA	0	0	0	0	0.929617667620717	0
ENSMUSG00000000127	NA	13.5113746803151	3.19788096360785	31.0444639317593	16.4429370794692	13.9442650143108	21.2034263548849
ENSMUSG00000000131	NA	3291.21191477559	6956.19056608797	3793.89219632709	3590.43276085266	7341.1907212008	3697.87755629193
ENSMUSG00000000134	NA	210.618487663736	283.811935520196	447.55768834953	179.697812368485	301.196124309112	244.899574398921
ENSMUSG00000000142	NA	683.516601474765	1711.6657857711	375.120605842092	434.563337100257	1029.08675805613	263.982658118317
ENSMUSG00000000148	NA	401.36730667995	299.801340338236	201.789015556436	238.422587652303	234.263652240421	146.303641848706
ENSMUSG00000000149	NA	183.595738303106	275.817233111177	351.837257893272	176.174325851455	241.700593581386	344.55567826688
ENSMUSG00000000154	NA	0	0	0	0	0	0
ENSMUSG00000000157	NA	0	0.799470240901962	1.29351933048997	0	0	0
ENSMUSG00000000159	NA	0	0	0	0	0	0
ENSMUSG00000000167	NA	47.6872047540534	10.3931131317255	45.273176567149	28.1878921362329	25.0996770257594	44.5271953452583
ENSMUSG00000000168	NA	755.842195351746	524.452478031687	1867.84191322752	548.489401150865	511.289717191394	1400.48631074015
ENSMUSG00000000171	NA	1576.06211712147	1351.90417736522	4667.01774440782	1405.87112029461	1567.33538760853	3851.60239736484
ENSMUSG00000000182	NA	0	0	0	0	0	0
ENSMUSG00000000183	NA	0	19.1872857816471	0	0	0	0
ENSMUSG00000000184	NA	20.6644553934231	1893.94500069675	1271.52950187164	21.1409191021747	1030.01637572375	1484.23984484194
ENSMUSG00000000194	NA	1528.37491236741	1752.4387680571	504.472538891089	1604.36086075392	1612.88665332194	553.409427862496
ENSMUSG00000000197	NA	0	0	0	0	0	0
ENSMUSG00000000202	NA	0	0	0	0	0	0
ENSMUSG00000000204	NA	0.79478674590089	0	0	0	9.29617667620717	1.06017131774425
ENSMUSG00000000214	NA	0	0	0	0	0	0
ENSMUSG00000000215	NA	0	0	0	1.17449550567637	0	0
ENSMUSG00000000216	NA	0	0	0	0	0	0
ENSMUSG00000000223	NA	0	1.59894048180392	46.566695897639	7.04697303405822	1.85923533524143	61.4899364291662
ENSMUSG00000000244	NA	1626.92846885912	2179.35587669875	134.526010370957	1131.03917196634	1315.40899968331	87.9942193727724
ENSMUSG00000000247	NA	1.58957349180178	2.39841072270588	54.3278118805788	23.4899101135274	5.5777060057243	34.9856534855601
ENSMUSG00000000248	NA	0	0	0	0	0.929617667620717	0
ENSMUSG00000000253	NA	58.019432450765	28.7809286724706	71.1435631769484	44.6308292157021	23.2404416905179	57.2492511581893
ENSMUSG00000000263	NA	0.79478674590089	0	2.58703866097994	0	0.929617667620717	0
ENSMUSG00000000266	NA	0	1.59894048180392	0	0	2.78885300286215	0
ENSMUSG00000000275	NA	5391.03849744574	4175.63306823095	4704.52980499203	4989.25690811322	4510.50492329572	4615.98591745845
ENSMUSG00000000276	NA	9203.63051753231	872.22203282404	5942.42780427093	10660.8957050244	1972.64869069116	5128.04866392892
ENSMUSG00000000278	NA	3.97393372950445	72.7517919220785	226.365882835745	21.1409191021747	35.3254713695872	261.862315482829
ENSMUSG00000000282	NA	903.672530089312	1164.02867075326	717.903228421934	775.167033746404	965.872756657925	871.46082318577
ENSMUSG00000000290	NA	3985.06074394706	10704.9065256773	1011.53211644316	3221.64117207028	8667.75513289556	662.607073590153
ENSMUSG00000000295	NA	256.716118925988	271.020411665765	371.240047850622	324.160759566678	344.888154687286	357.277734079811
ENSMUSG00000000296	NA	0	0	2.58703866097994	0	0.929617667620717	0
